GISJOIN,Object_ID,Name,Address,City,State,ZIP,County,Country
G4000010,14063,WESTVILLE POLICE DEPARTMENT,221 SOUTH WILLIAMS STREET,WESTVILLE,OK,74965,ADAIR,USA
G4000010,7669,ADAIR COUNTY SHERIFFS OFFICE / ADAIR COUNTY JAIL,600 PAUL MEADE ROAD,STILWELL,OK,74960,ADAIR,USA
G4000010,10228,STILWELL POLICE DEPARTMENT,109 WEST OAK STREET,STILWELL,OK,74960,ADAIR,USA
G4000050,5359,TUSHKA POLICE DEPARTMENT,101 SOUTHEAST 1ST STREET,ATOKA,OK,74525,ATOKA,USA
G4000050,8520,CANEY POLICE DEPARTMENT,203 NORTH COBB AVENUE,CANEY,OK,74533,ATOKA,USA
G4000050,10501,ATOKA POLICE DEPARTMENT,1002 WEST LIBERTY ROAD,ATOKA,OK,74525,ATOKA,USA
G4000050,7666,ATOKA COUNTY SHERIFFS DEPARTMENT / ATOKA COUNTY JAIL,200 EAST COURT STREET,ATOKA,OK,74525,ATOKA,USA
G4000050,6651,STRINGTOWN POLICE DEPARTMENT,105 PECAN AVENUE,STRINGTOWN,OK,74569,ATOKA,USA
G4000110,13796,OKEENE POLICE DEPARTMENT,118 WEST MADISON AVENUE,OKEENE,OK,73763,BLAINE,USA
G4000110,10906,BLAINE COUNTY SHERIFFS OFFICE / BLAINE COUNTY JAIL,205 NORTH BURFORD AVENUE,WATONGA,OK,73772,BLAINE,USA
G4000110,10878,WATONGA POLICE DEPARTMENT,115 EAST 1ST STREET,WATONGA,OK,73772,BLAINE,USA
G4000110,11093,GEARY POLICE DEPARTMENT,129 NORTHWEST 5TH STREET,GEARY,OK,73040,BLAINE,USA
G4000110,10620,CANTON POLICE DEPARTMENT,112 NORTH WASHINGTON STREET,CANTON,OK,73724,BLAINE,USA
G4000110,20438,BLAINE COUNTY SHERIFFS OFFICE - LONGDALE SUB STATION,121 KEN MILLER BOULEVARD,LONGDALE,OK,73755,BLAINE,USA
G4000070,16875,FORGAN POLICE DEPARTMENT,105 WEST MAIN STREET,FORGAN,OK,73938,BEAVER,USA
G4000070,20315,BEAVER COUNTY SHERIFFS DEPARTMENT / BEAVER COUNTY JAIL,215 AVENUE E,BEAVER,OK,73932,BEAVER,USA
G4000070,10517,BEAVER POLICE DEPARTMENT,24 WEST 2ND STREET,BEAVER,OK,73932,BEAVER,USA
G4000090,10905,BECKHAM COUNTY SHERIFFS OFFICE / BECKHAM COUNTY JAIL,108 SOUTH 3RD STREET,SAYRE,OK,73662,BECKHAM,USA
G4000090,11110,SAYRE POLICE DEPARTMENT,1000 NORTH 4TH STREET,SAYRE,OK,73662,BECKHAM,USA
G4000090,5734,ERICK POLICE DEPARTMENT,110 EAST ROGER MILLER BOULEVARD,ERICK,OK,73645,BECKHAM,USA
G4000090,19900,ELK CITY POLICE DEPARTMENT,422 EAST 3RD STREET,ELK CITY,OK,73644,BECKHAM,USA
G4000270,12669,MOORE POLICE DEPARTMENT,117 EAST MAIN STREET,MOORE,OK,73160,CLEVELAND,USA
G4000270,21524,UNIVERSITY OF OKLAHOMA POLICE DEPARTMENT,2775 SOUTH MONITOR AVENUE,NORMAN,OK,73072,CLEVELAND,USA
G4000270,20421,OKLAHOMA DEPARTMENT OF CORRECTIONS - LEXINGTON ASSESSMENT AND RECEPTION CENTER,15151 STATE HIGHWAY 39,LEXINGTON,OK,73051,CLEVELAND,USA
G4000270,20422,OKLAHOMA DEPARTMENT OF CORRECTIONS - JOSEPH HARP CORRECTIONAL CENTER,16161 MOFFAT ROAD,LEXINGTON,OK,73051,CLEVELAND,USA
G4000270,8717,LEXINGTON POLICE DEPARTMENT,121 EAST BROADWAY STREET,LEXINGTON,OK,73051,CLEVELAND,USA
G4000270,10879,NOBLE POLICE DEPARTMENT,115 NORTH 2ND STREET,NOBLE,OK,73068,CLEVELAND,USA
G4000270,10894,CLEVELAND COUNTY SHERIFFS OFFICE / CLEVELAND COUNTY DETENTION CENTER,203 SOUTH JONES AVENUE,NORMAN,OK,73069,CLEVELAND,USA
G4000270,10882,NORMAN POLICE DEPARTMENT,201-B WEST GRAY STREET, BUILDING B,NORMAN,OK,73069,CLEVELAND,USA
G3901750,8133,WYANDOT COUNTY SHERIFFS OFFICE / WYANDOT COUNTY JAIL,125 EAST WYANDOT AVENUE,UPPER SANDUSKY,OH,43351,WYANDOT,USA
G3901750,13400,UPPER SANDUSKY POLICE DEPARTMENT,120 NORTH 7TH STREET,UPPER SANDUSKY,OH,43351,WYANDOT,USA
G3901750,10404,CAREY POLICE DEPARTMENT,127 NORTH VANCE STREET,CAREY,OH,43316,WYANDOT,USA
G3901750,14154,SYCAMORE POLICE DEPARTMENT,132 NORTH SYCAMORE AVENUE,SYCAMORE,OH,44882,WYANDOT,USA
G4000250,6728,KEYES POLICE DEPARTMENT,106 EAST 3RD STREET,KEYES,OK,73947,CIMARRON,USA
G4000250,13979,CIMARRON COUNTY SHERIFF OFFICE / CIMARRON COUNTY JAIL,1 COURTHOUSE SQUARE,BOISE,OK,73933,CIMARRON,USA
G4000250,6719,BOISE CITY POLICE DEPARTMENT,101 NORTH FIRST STREET,BOISE CITY,OK,73933,CIMARRON,USA
G4000330,21045,WALTERS COMMUNITY WORK CENTER,602 STATE ROUTE 5,WALTERS,OK,73572,COTTON,USA
G4000330,10920,COTTON COUNTY SHERIFFS OFFICE / COTTON COUNTY JAIL,301 NORTH BROADWAY STREET,WALTERS,OK,73572,COTTON,USA
G4000330,5720,WALTERS POLICE DEPARTMENT,129 EAST COLORADO AVENUE,WALTERS,OK,73572,COTTON,USA
G4000410,10897,GROVE POLICE DEPARTMENT,11 EAST 3RD STREET,GROVE,OK,74344,DELAWARE,USA
G4000410,8707,COLCORD POLICE DEPARTMENT,177 EAST MAIN STREET,COLCORD,OK,74338,DELAWARE,USA
G4000410,10886,WEST SILOAM SPRINGS POLICE DEPARTMENT,4880 CEDAR DRIVE,COLCORD,OK,74338,DELAWARE,USA
G4000410,7341,KANSAS POLICE DEPARTMENT,150 SOUTH CHEROKEE STREET,KANSAS,OK,74347,DELAWARE,USA
G4000410,10910,JAY POLICE DEPARTMENT,102 NORTH 5TH STREET, DRAWER 348,JAY,OK,74346,DELAWARE,USA
G4000410,9727,DELAWARE COUNTY SHERIFFS OFFICE,327 SOUTH 5TH STREET,JAY,OK,74346,DELAWARE,USA
G4000310,10515,CHATTANOOGA POLICE DEPARTMENT,302 3RD STREET,CHATTANOOGA,OK,73528,COMANCHE,USA
G4000310,20278,MEDICINE PARK POLICE DEPARTMENT,154 EAST LAKE DRIVE,ELGIN,OK,73538,COMANCHE,USA
G4000310,7662,CACHE POLICE DEPARTMENT,404 WEST C AVENUE,CACHE,OK,73527,COMANCHE,USA
G4000310,10512,FLETCHER POLICE DEPARTMENT,414 WEST COLE AVENUE, PO BOX 448,FLETCHER,OK,73541,COMANCHE,USA
G4000310,13552,ELGIN POLICE DEPARTMENT,7892 UNITED STATES HIGHWAY 277,ELGIN,OK,73538,COMANCHE,USA
G4000310,7664,STERLING POLICE DEPARTMENT,2 NORTH 2ND AVENUE,STERLING,OK,73567,COMANCHE,USA
G4000310,6648,COMANCHE COUNTY SHERIFF / COMANCHE COUNTY DETENTION CENTER,315 SOUTHWEST 5TH STREET,LAWTON,OK,73501,COMANCHE,USA
G4000310,13553,LAWTON POLICE DEPARTMENT / LAWTON CITY JAIL,10 SOUTHWEST 4TH STREET,LAWTON,OK,73501,COMANCHE,USA
G4000310,18420,OKLAHOMA HIGHWAY PATROL TROOP G,705 EAST GORE BOULEVARD,LAWTON,OK,73501,COMANCHE,USA
G4000310,11340,LAWTON PUBLIC SCHOOLS CAMPUS POLICE,753 NW FORT SILL BLVD,LAWTON,OK,73502,COMANCHE,USA
G4000310,12676,CAMERON UNIVERSITY OFFICE OF PUBLIC SAFETY,2800 W. GORE BLVD.,LAWTON,OK,73505,COMANCHE,USA
G4000310,20283,OKLAHOMA STATE OF BUREAU OF NARCOTIC AND DANGEROUS DRUGS CONTROL,607 SOUTHWEST E AVENUE, SUITE A,LAWTON,OK,73501,COMANCHE,USA
G4000310,8639,GERONIMO POLICE DEPARTMENT,100 WEST MAIN STREET,GERONIMO,OK,73543,COMANCHE,USA
G4000130,9716,BENNINGTON POLICE DEPARTMENT,120 NORTH PERRY STREET,BENNINGTON,OK,74723,BRYAN,USA
G4000130,8699,BOKCHITO POLICE DEPARTMENT,117 EAST MAIN STREET,BOKCHITO,OK,74726,BRYAN,USA
G4000130,8703,CADDO POLICE DEPARTMENT,120 BUFFALO STREET,CADDO,OK,74729,BRYAN,USA
G4000130,20402,OKLAHOMA HIGHWAY PATROL - TROOP E,3202 CARL ALBERT DRIVE,DURANT,OK,74701,BRYAN,USA
G4000130,21416,SOUTHEASTERN OKLAHOMA STATE UNIVERSITY POLICE,301 WEST UNIVERSITY BOULEVARD,DURANT,OK,74701,BRYAN,USA
G4000130,10880,DURANT POLICE DEPARTMENT,120 SOUTH 5TH AVENUE,DURANT,OK,74701,BRYAN,USA
G4000130,11086,BRYAN COUNTY SHERIFFS DEPARTMENT / BRYAN COUNTY JAIL,402 WEST EVERGREEN STREET,DURANT,OK,74701,BRYAN,USA
G4000130,8716,ACHILLE POLICE DEPARTMENT,211 MAIN STREET,ACHILLE,OK,74720,BRYAN,USA
G4000130,9720,COLBERT POLICE DEPARTMENT,705 MOORE AVENUE,COLBERT,OK,74733,BRYAN,USA
G4000130,10898,CALERA POLICE DEPARTMENT,112 WEST MAIN STREET,CALERA,OK,74730,BRYAN,USA
G4000390,10597,CLINTON POLICE DEPARTMENT,401 GARY BOULEVARD,CLINTON,OK,73601,CUSTER,USA
G4000390,20424,OKLAHOMA HIGHWAY PATROL TROOP H,2225 GARY BOULEVARD,CLINTON,OK,73601,CUSTER,USA
G4000390,20420,ARAPAHO POLICE DEPARTMENT,667 MAIN STREET,ARAPAHO,OK,73620,CUSTER,USA
G4000390,10601,CUSTER COUNTY SHERIFFS OFFICE / CUSTER COUNTY JAIL,300 NORTH 7TH AVENUE,ARAPAHO,OK,73620,CUSTER,USA
G4000390,8708,WEATHERFORD POLICE DEPARTMENT,201 SOUTHWEST MAIN STREET,WEATHERFORD,OK,73096,CUSTER,USA
G4000390,9310,SOUTHWESTERN OKLAHOMA STATE UNIVERSITY DEPARTMENT OF PUBLIC SAFETY CAMPUS POLICE,100 EAST CAMPUS DRIVE,WEATHERFORD,OK,73096,CUSTER,USA
G4000390,5728,THOMAS POLICE DEPARTMENT,103 NORTH MISSOURI STREET,THOMAS,OK,73669,CUSTER,USA
G4000390,10887,CUSTER CITY POLICE DEPARTMENT,644 MAIN STREET,CUSTER CITY,OK,73639,CUSTER,USA
G4000390,10911,BUTLER POLICE DEPARTMENT,105 NORTH MAIN STREET,BUTLER,OK,73625,CUSTER,USA
G4000430,10617,VICI POLICE DEPARTMENT,106 WEST BROADWAY STREET,VICI,OK,73859,DEWEY,USA
G4000430,9718,LEEDEY POLICE DEPARTMENT,619 SOUTH MAIN STREET,LEEDEY,OK,73654,DEWEY,USA
G4000430,6722,DEWEY COUNTY SHERIFFS OFFICE / DEWEY COUNTY JAIL,RUBLE AVENUE AND SOUTH BROADWAY STREET,TALOGA,OK,73667,DEWEY,USA
G4000430,6707,SEILING POLICE DEPARTMENT,315 NORTH MAIN STREET,SEILING,OK,73663,DEWEY,USA
G4000190,9953,DICKSON POLICE DEPARTMENT,35 EASTGATE LOOP,ARDMORE,OK,73401,CARTER,USA
G4000190,20423,OKLAHOMA HIGHWAY PATROL TROOP F,2001 VETERANS BOULEVARD,ARDMORE,OK,73401,CARTER,USA
G4000190,20417,ARDMORE POLICE DEPARTMENT,23 SOUTH WASHINGTON STREET,ARDMORE,OK,73401,CARTER,USA
G4000190,11106,CARTER COUNTY SHERIFFS OFFICE / CARTER COUNTY DETENTION CENTER,100 SOUTH WASHINGTON STREET,ARDMORE,OK,73401,CARTER,USA
G4000190,6708,LONE GROVE POLICE DEPARTMENT,17833 UNITED STATES HIGHWAY 70,LONE GROVE,OK,73443,CARTER,USA
G4000190,5733,WILSON POLICE DEPARTMENT,1065 UNITED STATES HIGHWAY 70A,WILSON,OK,73463,CARTER,USA
G4000190,8714,HEALDTON POLICE DEPARTMENT,310 FRANKLIN STREET,HEALDTON,OK,73438,CARTER,USA
G4000190,10634,RATLIFF CITY POLICE DEPARTMENT,81 KELLY DRIVE,RATLIFF,OK,73481,CARTER,USA
G4000030,14166,CHEROKEE POLICE DEPARTMENT,121 NORTH GRAND AVENUE,CHEROKEE,OK,73728,ALFALFA,USA
G4000030,9695,ALFALFA COUNTY SHERIFFS OFFICE / ALFALFA COUNTY JAIL,300 SOUTH GRAND AVENUE,CHEROKEE,OK,73728,ALFALFA,USA
G4000030,9952,GOLTRY POLICE DEPARTMENT,106 EAST MAIN STREET,GOLTRY,OK,73739,ALFALFA,USA
G4000030,7639,HELENA POLICE DEPARTMENT,324 NORTH MAIN STREET,HELENA,OK,73741,ALFALFA,USA
G3901730,5495,NORTHWOOD POLICE DEPARTMENT,6000 WALES ROAD,NORTHWOOD,OH,43619,WOOD,USA
G3901730,5640,WALBRIDGE POLICE DEPARTMENT,111 NORTH MAIN STREET,WALBRIDGE,OH,43465,WOOD,USA
G3901730,8589,ROSSFORD POLICE DEPARTMENT,99 HILLSDALE AVENUE,ROSSFORD,OH,43460,WOOD,USA
G3901730,9447,PERRYSBURG TOWNSHIP POLICE DEPARTMENT,26711 LIME CITY ROAD,PERRYSBURG,OH,43551,WOOD,USA
G3901730,13357,LUCKEY POLICE DEPARTMENT,226 MAIN STREET,LUCKEY,OH,43443,WOOD,USA
G3901730,13371,LAKE TOWNSHIP POLICE DEPARTMENT,27975 CUMMINGS ROAD,MILLBURY,OH,43447,WOOD,USA
G3901730,20152,RISINGSUN POLICE DEPARTMENT,420 MAIN STREET,RISINGSUN,OH,43457,WOOD,USA
G3901730,20150,VILLAGE OF WAYNE POLICE DEPARTMENT,125 SCHOOLHOUSE STREET,WAYNE,OH,43466,WOOD,USA
G3901730,19709,BRADNER POLICE DEPARTMENT,130 NORTH MAIN STREET,BRADNER,OH,43406,WOOD,USA
G3901730,6544,PEMBERVILLE POLICE DEPARTMENT,117 EAST FRONT STREET,PEMBERVILLE,OH,43450,WOOD,USA
G3901730,20149,WEST MILLGROVE POLICE DEPARTMENT,4678 EAST SANDUSKY STREET,WEST MILLGROVE,OH,43467,WOOD,USA
G3901730,9503,BLOOMDALE POLICE DEPARTMENT,404 SOUTH MAIN STREET,BLOOMDALE,OH,44817,WOOD,USA
G3901730,7445,NORTH BALTIMORE POLICE DEPARTMENT,203 NORTH MAIN STREET,NORTH BALTIMORE,OH,45872,WOOD,USA
G3901730,7332,PORTAGE POLICE DEPARTMENT,110 WEST WALNUT STREET,PORTAGE,OH,43451,WOOD,USA
G3901730,7624,WOOD COUNTY SHERIFFS OFFICE / WOOD COUNTY JUSTICE CENTER,1960 EAST GYPSY LANE ROAD,BOWLING GREEN,OH,43402,WOOD,USA
G3901730,21336,BOWLING GREEN STATE UNIVERSITY POLICE DEPARTMENT,104 COMMONS,BOWLING GREEN,OH,43403,WOOD,USA
G3901730,10256,BOWLING GREEN POLICE DIVISION,175 WEST WOOSTER STREET,BOWLING GREEN,OH,43402,WOOD,USA
G3901730,8089,HASKINS POLICE DEPARTMENT,100 NORTH CHURCH STREET,HASKINS,OH,43525,WOOD,USA
G3901730,19590,OHIO STATE HIGHWAY PATROL - BOWLING GREEN,12891 MIDDLETON PIKE,BOWLING GREEN,OH,43402,WOOD,USA
G3901730,13823,WOOD COUNTY PARK DISTRICT,18729 MERCER ROAD,BOWLING GREEN,OH,43402,WOOD,USA
G3901730,6542,PERRYSBURG POLICE DIVISION,330 WALNUT STREET,PERRYSBURG,OH,43551,WOOD,USA
G4000290,10285,TUPELO POLICE DEPARTMENT,104 4TH AVENUE,TUPELO,OK,74572,COAL,USA
G4000290,7710,COALGATE POLICE DEPARTMENT,1 SOUTH MAIN STREET,COALGATE,OK,74538,COAL,USA
G4000290,10602,COAL COUNTY SHERIFFS DEPARTMENT / COAL COUNTY JAIL,4 NORTH MAIN STREET, SUITE 8,COALGATE,OK,74538,COAL,USA
G4000150,6642,HYDRO POLICE DEPARTMENT,105 WEST 5TH STREET,HYDRO,OK,73048,CADDO,USA
G4000150,14167,EAKLY POLICE DEPARTMENT,305 WEST MAIN STREET,EAKLY,OK,73033,CADDO,USA
G4000150,7672,CARNEGIE POLICE DEPARTMENT,13 NORTH BROADWAY STREET,CARNEGIE,OK,73015,CADDO,USA
G4000150,14163,APACHE POLICE DEPARTMENT,102 EAST EVANS AVENUE,APACHE,OK,73006,CADDO,USA
G4000150,6654,CYRIL POLICE DEPARTMENT,202 WEST MAIN STREET,CYRIL,OK,73029,CADDO,USA
G4000150,10328,CEMENT POLICE DEPARTMENT,411 NORTH MAIN STREET,CEMENT,OK,73017,CADDO,USA
G4000150,6657,ANADARKO POLICE DEPARTMENT,201 NORTHWEST 1ST STREET,ANADARKO,OK,73005,CADDO,USA
G4000150,6641,CADDO COUNTY SHERIFFS DEPARTMENT / CADDO COUNTY JAIL,201 WEST OKLAHOMA AVENUE,ANADARKO,OK,73005,CADDO,USA
G4000150,10525,FORT COBB POLICE DEPARTMENT,201 EAST MAIN STREET,FORT COBB,OK,73038,CADDO,USA
G4000150,9696,GRACEMONT POLICE DEPARTMENT,100 WEST MAIN STREET,GRACEMONT,OK,73042,CADDO,USA
G4000150,7671,BINGER POLICE DEPARTMENT,202 WEST MAIN STREET,BINGER,OK,73009,CADDO,USA
G4000150,10500,HINTON POLICE DEPARTMENT,115 EAST MAIN STREET,HINTON,OK,73047,CADDO,USA
G4000350,10625,VINITA POLICE DEPARTMENT,104 EAST ILLINOIS AVENUE,VINITA,OK,74301,CRAIG,USA
G4000350,10621,CRAIG COUNTY SHERIFFS OFFICE / CRAIG COUNTY JAIL,210 WEST DELAWARE AVENUE,VINITA,OK,74301,CRAIG,USA
G4000350,20414,BIG CABIN POLICE DEPARTMENT,112 WEST MAIN STREET,BIG CABIN,OK,74332,CRAIG,USA
G4000350,20461,OKLAHOMA HIGHWAY PATROL,441276 EAST UNITED STATES HIGHWAY 60,VINITA,OK,74301,CRAIG,USA
G4000370,10618,OILTON POLICE DEPARTMENT,110 WEST MAIN STREET,OILTON,OK,74052,CREEK,USA
G4000370,9708,SHAMROCK POLICE DEPARTMENT,101 EAST 5TH STREET,SHAMROCK,OK,74068,CREEK,USA
G4000370,5719,DRUMRIGHT POLICE DEPARTMENT,124 WEST BROADWAY STREET,DRUMRIGHT,OK,74030,CREEK,USA
G4000370,21533,CENTRAL TECHNICAL SCHOOL CAMPUS POLICE DEPARTMENT,3 COURT CIRCLE,DRUMRIGHT,OK,74030,CREEK,USA
G4000370,12672,KIEFER POLICE DEPARTMENT,15 SOUTH A STREET,KIEFER,OK,74041,CREEK,USA
G4000370,10586,MOUNDS POLICE DEPARTMENT,1317 COMMERCIAL AVENUE,MOUNDS,OK,74047,CREEK,USA
G4000370,10914,BRISTOW POLICE DEPARTMENT,110 WEST 7TH AVENUE,BRISTOW,OK,74010,CREEK,USA
G4000370,11096,KELLYVILLE POLICE DEPARTMENT,410 EAST BUFFALO STREET,KELLYVILLE,OK,74039,CREEK,USA
G4000370,20441,CREEK COUNTY SHERIFFS OFFICE,316 EAST LEE AVENUE,SAPULPA,OK,74066,CREEK,USA
G4000370,7720,SAPULPA POLICE DEPARTMENT,20 NORTH WALNUT STREET,SAPULPA,OK,74066,CREEK,USA
G4000370,20442,CREEK COUNTY CRIMINAL JUSTICE CENTER,9175 RIDGEVIEW STREET,TULSA,OK,74131,CREEK,USA
G4000370,8709,MANNFORD POLICE DEPARTMENT,300 COONROD AVENUE,MANNFORD,OK,74044,CREEK,USA
G4000170,10591,CALUMET POLICE DEPARTMENT,118 WEST SECOND STREET,CALUMET,OK,73014,CANADIAN,USA
G4000170,6727,UNION CITY POLICE DEPARTMENT,101 NORTH ELM AVENUE,UNION CITY,OK,73090,CANADIAN,USA
G4000170,7702,EL RENO POLICE DEPARTMENT,116 NORTH EVANS AVENUE,EL RENO,OK,73036,CANADIAN,USA
G4000170,11107,CANADIAN COUNTY SHERIFFS DEPARTMENT,208 WEST ROGERS STREET,EL RENO,OK,73036,CANADIAN,USA
G4000170,8729,OKARCHE POLICE DEPARTMENT,103 WEST OKLAHOMA AVENUE,OKARCHE,OK,73762,CANADIAN,USA
G4000170,11095,PIEDMONT POLICE DEPARTMENT,400 EDMOND ROAD NW,PIEDMONT,OK,73078,CANADIAN,USA
G4000170,6724,YUKON POLICE DEPARTMENT,100 SOUTH RANCHWOOD BOULEVARD,YUKON,OK,73099,CANADIAN,USA
G4000170,5725,MUSTANG POLICE DEPARTMENT,650 EAST STATE HIGHWAY 152,MUSTANG,OK,73064,CANADIAN,USA
G4000210,10619,HULBERT POLICE DEPARTMENT,111 WEST MAIN STREET,HULBERT,OK,74441,CHEROKEE,USA
G4000210,10740,NORTHEASTERN OKLAHOMA STATE UNIVERSITY POLICE,830 NORTH GRAND AVENUE,TAHLEQUAH,OK,74464,CHEROKEE,USA
G4000210,10612,CHEROKEE COUNTY SHERIFFS OFFICE,213 WEST DELAWARE STREET,TAHLEQUAH,OK,74464,CHEROKEE,USA
G4000210,10615,TAHLEQUAH POLICE DEPARTMENT,100 PHOENIX AVENUE,TAHLEQUAH,OK,74464,CHEROKEE,USA
G4000210,18666,CHEROKEE NATION MARSHAL SERVICE,17675 SOUTH MUSKOGEE AVENUE,TAHLEQUAH,OK,74464,CHEROKEE,USA
G4000230,10891,SAWYER POLICE DEPARTMENT,STATE HIGHWAY 147,SAWYER,OK,74756,CHOCTAW,USA
G4000230,10950,CHOCTAW COUNTY SHERIFFS OFFICE / CHOCTAW COUNTY JAIL,305 EAST JEFFERSON STREET,HUGO,OK,74743,CHOCTAW,USA
G4000230,20427,HUGO POLICE DEPARTMENT,205 SOUTH 2ND STREET,HUGO,OK,74743,CHOCTAW,USA
G4000230,8215,BOSWELL POLICE DEPARTMENT,601 HUNTER AVENUE,BOSWELL,OK,74727,CHOCTAW,USA
G4000590,10613,LAVERNE POLICE DEPARTMENT,7TH STREET AND OAKLAHOMA AVENUE,LAVERNE,OK,73848,HARPER,USA
G4000590,20429,BUFFALO POLICE DEPARTMENT,610 NORTH HOY STREET,BUFFALO,OK,73834,HARPER,USA
G4000590,6715,HARPER COUNTY SHERIFFS OFFICE / HARPER COUNTY JAIL,311 SOUTHEAST 1ST STREET,BUFFALO,OK,73834,HARPER,USA
G4000670,5721,RINGLING POLICE DEPARTMENT,21 NORTH 5TH STREET,RINGLING,OK,73456,JEFFERSON,USA
G4000670,10883,RYAN POLICE DEPARTMENT,700 WASHINGTON AVENUE,RYAN,OK,73565,JEFFERSON,USA
G4000670,10908,WAURIKA POLICE DEPARTMENT,122 SOUTH MAIN STREET,WAURIKA,OK,73573,JEFFERSON,USA
G4000670,9733,JEFFERSON COUNTY SHERIFFS OFFICE / JEFFERSON COUNTY JAIL,218 NORTH MAIN STREET,WAURIKA,OK,73573,JEFFERSON,USA
G4000630,8701,WETUMKA POLICE DEPARTMENT,202 NORTH MAIN STREET,WETUMKA,OK,74883,HUGHES,USA
G4000630,9717,HOLDENVILLE POLICE DEPARTMENT,100 NORTH CREEK STREET,HOLDENVILLE,OK,74848,HUGHES,USA
G4000630,11113,HUGHES COUNTY SHERIFF / HUGHES COUNTY JAIL,200 NORTH BROADWAY STREET, SUITE 1,HOLDENVILLE,OK,74848,HUGHES,USA
G4000630,7704,CALVIN POLICE DEPARTMENT,209 CANADIAN STREET,CALVIN,OK,74531,HUGHES,USA
G4000550,10889,GRANITE POLICE DEPARTMENT,301 NORTH MAIN STREET,GRANITE,OK,73547,GREER,USA
G4000550,9136,GREER COUNTY SHERIFFS OFFICE / GREER COUNTY JAIL,105 SOUTH PENNSYLVANIA AVENUE,MANGUM,OK,73554,GREER,USA
G4000550,10899,MANGUM POLICE DEPARTMENT,105 SOUTH PENNSYLVANIA AVENUE,MANGUM,OK,73554,GREER,USA
G4000650,5723,DUKE POLICE DEPARTMENT,114 MAIN STREET,DUKE,OK,73532,JACKSON,USA
G4000650,8712,ELDORADO POLICE DEPARTMENT,500 STATE HIGHWAY 6,ELDORADO,OK,73537,JACKSON,USA
G4000650,20637,OKLAHOMA HIGHWAY PATROL - TROOP M,901 NORTH VETERANS DRIVE,ALTUS,OK,73521,JACKSON,USA
G4000650,9550,ALTUS PUBLIC SCHOOLS SECURITY,219 NORTH LEE STREET,ALTUS,OK,73521,JACKSON,USA
G4000650,8702,ALTUS POLICE DEPARTMENT,509 SOUTH MAIN STREET,ALTUS,OK,73521,JACKSON,USA
G4000650,12670,JACKSON COUNTY SHERIFFS OFFICE / JACKSON COUNTY JAIL,600 SOUTH MAIN STREET, JACKSON COUNTY LAW ENFORCEMENT CENTER,ALTUS,OK,73521,JACKSON,USA
G4000650,10598,OLUSTEE POLICE DEPARTMENT,104 WEST 4TH STREET,OLUSTEE,OK,73560,JACKSON,USA
G4000650,10794,BLAIR POLICE DEPARTMENT,122 WEST MAIN STREET,BLAIR,OK,73526,JACKSON,USA
G4000530,6709,NASH POLICE DEPARTMENT,100 WEST GRAND,NASH,OK,73761,GRANT,USA
G4000530,11097,POND CREEK POLICE DEPARTMENT,120 SOUTH 2ND STREET,POND CREEK,OK,73766,GRANT,USA
G4000530,10599,WAKITA POLICE DEPARTMENT,114 WEST MAIN,WAKITA,OK,73771,GRANT,USA
G4000530,8700,GRANT COUNTY SHERIFFS DEPARTMENT / GRANT COUNTY JAIL,219 NORTH 1ST STREET,MEDFORD,OK,73759,GRANT,USA
G4000530,8715,MEDFORD POLICE DEPARTMENT,123 SOUTH MAIN STREET,MEDFORD,OK,73759,GRANT,USA
G4000530,18437,LAMONT POLICE DEPARTMENT,102 EAST MAIN STREET,LAMONT,OK,74643,GRANT,USA
G4000490,8698,LINDSAY POLICE DEPARTMENT,101 EAST KIOWA STREET,LINDSAY,OK,73052,GARVIN,USA
G4000490,9723,ELMORE CITY POLICE DEPARTMENT,106 SOUTH MAIN STREET,ELMORE CITY,OK,73433,GARVIN,USA
G4000490,6710,WYNNEWOOD POLICE DEPARTMENT,117 EAST ROBERT S KERR BOULEVARD,WYNNEWOOD,OK,73098,GARVIN,USA
G4000490,10873,PAULS VALLEY POLICE DEPARTMENT,215 NORTH WALNUT STREET,PAULS VALLEY,OK,73075,GARVIN,USA
G4000490,6700,GARVIN COUNTY SHERIFFS OFFICE / GARVIN COUNTY JAIL,201 WEST GRANT AVENUE,PAULS VALLEY,OK,73075,GARVIN,USA
G4000490,8710,MAYSVILLE POLICE DEPARTMENT,510 MAIN STREET,MAYSVILLE,OK,73057,GARVIN,USA
G4000490,10853,PAOLI POLICE DEPARTMENT,406 WEST DAVIS STREET,PAOLI,OK,73074,GARVIN,USA
G4000490,10895,STRATFORD POLICE DEPARTMENT,110 EAST MAIN STREET,STRATFORD,OK,74872,GARVIN,USA
G4000570,11102,HARMON COUNTY SHERIFFS OFFICE / HARMON COUNTY JAIL,105 WEST JONES STREET,HOLLIS,OK,73550,HARMON,USA
G4000570,6716,HOLLIS POLICE DEPARTMENT,105 WEST JONES STREET,HOLLIS,OK,73550,HARMON,USA
G4000470,9121,WAUKOMIS POLICE DEPARTMENT,121 SOUTH MAIN STREET,WAUKOMIS,OK,73773,GARFIELD,USA
G4000470,21048,DRUMMOND POLICE DEPARTMENT,424 MAIN STREET,DRUMMOND,OK,73735,GARFIELD,USA
G4000470,20415,LAHOMA POLICE DEPARTMENT,201 MAIN STREET,LAHOMA,OK,73754,GARFIELD,USA
